AS59133;IDNIC-DAYASITEL-AS-ID PT Daya Sinergi Telekomunikasi;;;4
AS59135;IDNIC-SDK-AS-ID PT Suraloka Digital Kreatif;;;1
AS59137;IDNIC-KEMHAN-AS-ID PUSDATIN KEMHAN RI;;;40
AS59140;IDNIC-GBN-AS-ID PT Global Borneo Nusantara;;;34
AS59142;IDNIC-BATAMKOTA-AS-ID Pemerintah Kota Batam;;;27
AS59147;IDNIC-DRUPADI-AS-ID PT. Drupadi Prima;;;6
AS59157;IDNIC-ID Indonesia Network Information Center;;;6
AS59160;IDNIC-BKKBN-AS-ID Badan Kependudukan dan Keluarga Berencana Nasional;;;44
AS59272;IDNIC-LST-AS-ID PT Lawang Sewu Teknologi;;;1
AS59279;IDNIC-RMI-AS-ID PT Raja Mitra Informatika;;;3
AS59287;IDNIC-MAXIMEDIA-AS-ID PT Maximedia Cakrawala;;;7
AS59288;IDNIC-NETSENTRA-AS-ID PT Net Sentra Cyberindo;;;1
AS62638;QUERY-FOUNDRY - Query Foundry ; LLC;;
AS63488;IDNIC-TOTALTEKNO-AS-ID PT Total Trimitra Teknologi;;;2
AS63489;IDNIC-BPRTIK-AS-ID Balai Pelatihan Riset TIK BLSDM Kemkominfo;;;24
AS63491;IDNIC-WIMA-AS-ID Universitas Katolik Widya Mandala;;;35
AS63498;SPA-AS-ID PT. SURYAPUTRA ADIPRADANA;;;13
AS63503;IDNIC-NADYNE-AS-ID PT. Nadyne Media Tama;;;21
AS63506;IDNIC-BASARNAS-AS-ID Badan SAR Nasional;;;1
AS63509;IDNIC-MMP-ID PT Matra Mandiri Prima;;;32
AS63513;IDNIC-GG-ID PT Gudang Garam Tbk;;;18
AS63514;SSI-AS-ID PT. Sumatra Sistem Integrasi;;;10
AS63858;MCOIN-AS-ID PT Mobile Coin Asia;;;32
AS63860;IDNIC-VIPERNETWORK-AS-ID PT Vitya Persada Informatika;;;3
AS63863;IDNIC-IBOLZ-AS-ID PT Balepoint;;;2
AS63869;MERAHPUTIH-AS-ID PT MERAH PUTIH TELEMATIKA;;;10
AS63883;IDNIC-CLOUDSERVERS-AS-ID PT Senosan Multi Artha;;;1
AS131694;IDNIC-JABIKHA-AS-ID PT Jabikha Teknologi Indonesia;;;10
AS131710;IDNIC-AERONET-AS-ID PT Aero Systems Indonesia;;;31
AS131716;IDNIC-BDS-AS-ID PT. Bens Data Solusi;;;7
AS131721;IDNIC-KALBE-AS-ID PT.KALBE FARMA Tbk;;;13
AS131737;IDNIC-JICT-AS-ID PT Jakarta International Container Terminal;;;1
AS131738;IDNIC-GOLDENIT-AS-ID Golden IT;;;7
AS131745;IDNIC-CYBERTECHTONIC-AS-ID PT. Cybertechtonic Pratama;;;33
AS131748;IDNIC-BGP-AS-ID PT. Baswara Gema Persada;;;13
AS131758;NINGNET-AS-ID PT. Bali Ning;;;9
AS131761;IDNIC-INDONESIAPORT-AS-ID PT Pelabuhan Indonesia II;;;37
AS131767;SOLONET-AS-ID PT. SOLO JALA BUANA;;;10
AS131782;IDNIC-BUMN-AS-ID Kementerian Badan Usaha Milik Negara;;;32
AS131784;IDNIC-SDPPI-SPEKTRUM-AS-ID Sumber Daya Dan Perangkat Pos Dan Informatika SIMS;;;31
AS132164;KASKUSNETWORKS-AS PT Darta Media Indonesia;;;7
AS132634;IDNIC-EGOV-AS-ID Direktorat E-Goverment Kementerian KOMINFO;;;3
AS132639;IDNIC-ILCS-AS-ID PT Integrasi Logistik Cipta Solusi;;;10
AS132643;IDNIC-KPU-AS-ID Komisi Pemilihan Umum;;;31
AS132644;IDNIC-CBNCLOUD-AS-ID PT. Cyberindo Mega Persada;;;12
AS132645;IDNIC-PPNS-AS-ID Politeknik Perkapalan Negeri Surabaya;;;22
AS132661;IDNIC-BAWASLU-AS-ID Badan Pengawas Pemilu;;;20
AS132662;IDNIC-LOTTE-AS-ID PT. Lotte Data Communication Indonesia (LDCI);;;27
AS132670;IDNIC-DAGADU-AS-ID PT Aseli Dagadu Djokdja;;;7
AS132672;SAHABATNET-AS-ID PT. Sahabat Prima Karya;;;14
AS133337;IDNIC-MSS-AS-ID PT Menara Sinar Semesta;;;8
AS133347;IPC-AS-ID PT Indo Premier Securities;;;41
AS133348;IDNIC-CNOOC-AS-ID CNOOC SES LTD.;;;1
AS133349;IDNIC-JUC-AS-ID PT Jasa Utama Capital;;;1
AS133735;MCKINSEY-AS-SG McKinsey  Company;;;7
AS133799;GOMEDS-AS-ID PT. GOMEDS NETWORK;;;16
AS133802;IDNIC-UNPAS-AS-ID Universitas Pasundan Bandung;;;31
AS133803;IDNIC-PTSTI-AS-ID PT Semesta Teknologi Informatika;;;1
AS133804;IDNIC-FIC-AS-ID PT FANGBIAN ISKAN CORPORINDO;;;5
AS133809;ARTORIUS-AS-ID PT. Artorius Telemetri Sentosa;;;19
AS133812;IDNIC-LCMNETWORKS-ID PT. LINTAS CIPTA MEDIA;;;17
AS133822;IDNIC-KAI-AS-ID PT Kereta Api Indonesia (Persero);;;9
AS133826;IDNIC-DIKTI-AS-ID Direktorat Jenderal Pendidikan Tinggi;;;40
AS133830;PIKANET-AS-ID PT Pika Media Komunika;;;10
AS134613;IDNIC-KUONI-AS-ID PT GTA Indonesia;;;13
AS134614;IDNIC-UNHAS-AS-ID Universitas Hasanuddin;;;13
AS134617;IDNIC-NPT-AS-ID PT Netplus Technology;;;37
AS134622;EKADATA-AS-ID Ekadata Internet Service Provider;;;1
AS134628;IDNIC-BIOS-AS-ID PT Bina Informasi Optima Solusindo;;;20
AS134629;IDNIC-AMSCLOUD-AS-ID PT Awan Media Semesta;;;3
AS134630;PALAPANET-AS-ID PT Palapa Global Nusantara;;;29
AS134634;IDNIC-SALATIGA-AS-ID Sekretariat Daerah Kota Salatiga;;;7
AS134644;CAKRAWALA-AS-ID PT Cakrawala Lintas Kepri;;;48
AS134648;TIDAR-AS-ID PT Tidar Lintas Nusa;;;6
AS134651;YETOYA-AS-ID PT Yetoya Solusi Indonesia;;;1
AS134652;IDNIC-PPM-AS-ID PPM Manajemen;;;3
AS134653;IDNIC-UHAMKA-AS-ID Universitas Muhammadiyah Prof. DR. HAMKA;;;22
AS134662;DELORA-AS-AP PT Delora Hosting Media;;;1
